"id","regency_id","name","created_at","updated_at"
"680","48","Lubuk Baja",NULL,NULL
"681","48","Nongsa",NULL,NULL
"682","48","Sagulung",NULL,NULL
"683","48","Sei/Sungai Beduk",NULL,NULL
"684","48","Sekupang",NULL,NULL
"685","49","Bandar",NULL,NULL
"686","49","Banyuputih",NULL,NULL
"687","49","Batang",NULL,NULL
"688","49","Bawang",NULL,NULL
"689","49","Blado",NULL,NULL
"690","49","Gringsing",NULL,NULL
"691","49","Kandeman",NULL,NULL
"692","49","Limpung",NULL,NULL
"693","49","Pecalungan",NULL,NULL
"694","49","Reban",NULL,NULL
"695","49","Subah",NULL,NULL
"696","49","Tersono",NULL,NULL
"697","49","Tulis",NULL,NULL
"698","49","Warungasem",NULL,NULL
"699","49","Wonotunggal",NULL,NULL
"700","50","Bajubang",NULL,NULL
"701","50","Batin XXIV",NULL,NULL
"702","50","Maro Sebo Ilir",NULL,NULL
"703","50","Maro Sebo Ulu",NULL,NULL
"704","50","Mersam",NULL,NULL
"705","50","Muara Bulian",NULL,NULL
"706","50","Muara Tembesi",NULL,NULL
"707","50","Pemayung",NULL,NULL
"708","51","Batu",NULL,NULL
"709","51","Bumiaji",NULL,NULL
"710","51","Junrejo",NULL,NULL
"711","52","Air Putih",NULL,NULL
"712","52","Limapuluh",NULL,NULL
"713","52","Medang Deras",NULL,NULL
"714","52","Sei Balai",NULL,NULL
"715","52","Sei Suka",NULL,NULL
"716","52","Talawi",NULL,NULL
"717","52","Tanjung Tiram",NULL,NULL
"718","53","Batupoaro",NULL,NULL
"719","53","Betoambari",NULL,NULL
"720","53","Bungi",NULL,NULL
"721","53","Kokalukuna",NULL,NULL
"722","53","Lea-Lea",NULL,NULL
"723","53","Murhum",NULL,NULL
"724","53","Sora Walio (Sorowalio)",NULL,NULL
"725","53","Wolio",NULL,NULL
"726","54","Babelan",NULL,NULL
"727","54","Bojongmangu",NULL,NULL
"728","54","Cabangbungin",NULL,NULL
"729","54","Cibarusah",NULL,NULL
"730","54","Cibitung",NULL,NULL
"731","54","Cikarang Barat",NULL,NULL
"732","54","Cikarang Pusat",NULL,NULL
"733","54","Cikarang Selatan",NULL,NULL
"734","54","Cikarang Timur",NULL,NULL
"735","54","Cikarang Utara",NULL,NULL
"736","54","Karangbahagia",NULL,NULL
"737","54","Kedung Waringin",NULL,NULL
"738","54","Muara Gembong",NULL,NULL
"739","54","Pebayuran",NULL,NULL
"740","54","Serang Baru",NULL,NULL
"741","54","Setu",NULL,NULL
"742","54","Sukakarya",NULL,NULL
"743","54","Sukatani",NULL,NULL
"744","54","Sukawangi",NULL,NULL
"745","54","Tambelang",NULL,NULL
"746","54","Tambun Selatan",NULL,NULL
"747","54","Tambun Utara",NULL,NULL
"748","54","Tarumajaya",NULL,NULL
"749","55","Bantar Gebang",NULL,NULL
"750","55","Bekasi Barat",NULL,NULL
"751","55","Bekasi Selatan",NULL,NULL
"752","55","Bekasi Timur",NULL,NULL
"753","55","Bekasi Utara",NULL,NULL
"754","55","Jati Sampurna",NULL,NULL
"755","55","Jatiasih",NULL,NULL
"756","55","Medan Satria",NULL,NULL
"757","55","Mustika Jaya",NULL,NULL
"758","55","Pondok Gede",NULL,NULL
"759","55","Pondok Melati",NULL,NULL
"760","55","Rawalumbu",NULL,NULL
"761","56","Badau",NULL,NULL
"762","56","Membalong",NULL,NULL
"763","56","Selat Nasik",NULL,NULL
"764","56","Sijuk",NULL,NULL
"765","56","Tanjung Pandan",NULL,NULL
"766","57","Damar",NULL,NULL
"767","57","Dendang",NULL,NULL
"768","57","Gantung",NULL,NULL
"769","57","Kelapa Kampit",NULL,NULL
"770","57","Manggar",NULL,NULL
"771","57","Simpang Pesak",NULL,NULL
"772","57","Simpang Renggiang",NULL,NULL
"773","58","Atambua Barat",NULL,NULL
"774","58","Atambua Kota",NULL,NULL
"775","58","Atambua Selatan",NULL,NULL
"776","58","Botin Leo Bele",NULL,NULL
"777","58","Io Kufeu",NULL,NULL
"778","58","Kakuluk Mesak",NULL,NULL
"779","58","Kobalima",NULL,NULL
"780","58","Kobalima Timur",NULL,NULL
"781","58","Laen Manen",NULL,NULL
"782","58","Lamaknen",NULL,NULL
"783","58","Lamaknen Selatan",NULL,NULL
"784","58","Lasiolat",NULL,NULL
"785","58","Malaka Barat",NULL,NULL
"786","58","Malaka Tengah",NULL,NULL
"787","58","Malaka Timur",NULL,NULL
"788","58","Nanaet Duabesi",NULL,NULL
"789","58","Raihat",NULL,NULL
"790","58","Raimanuk",NULL,NULL
"791","58","Rinhat",NULL,NULL
"792","58","Sasitamean",NULL,NULL
"793","58","Tasifeto Barat",NULL,NULL
"794","58","Tasifeto Timur",NULL,NULL
"795","58","Weliman",NULL,NULL
"796","58","Wewiku",NULL,NULL
"797","59","Bandar",NULL,NULL
"798","59","Bener Kelipah",NULL,NULL
"799","59","Bukit",NULL,NULL
"800","59","Gajah Putih",NULL,NULL
"801","59","Mesidah",NULL,NULL
"802","59","Permata",NULL,NULL
"803","59","Pintu Rime Gayo",NULL,NULL
"804","59","Syiah Utama",NULL,NULL
"805","59","Timang Gajah",NULL,NULL
"806","59","Wih Pesam",NULL,NULL
"807","60","Bantan",NULL,NULL
"808","60","Bengkalis",NULL,NULL
"809","60","Bukit Batu",NULL,NULL
"810","60","Mandau",NULL,NULL
"811","60","Pinggir",NULL,NULL
"812","60","Rupat",NULL,NULL
"813","60","Rupat Utara",NULL,NULL
"814","60","Siak Kecil",NULL,NULL
"815","61","Bengkayang",NULL,NULL
"816","61","Capkala",NULL,NULL
"817","61","Jagoi Babang",NULL,NULL
"818","61","Ledo",NULL,NULL
"819","61","Lembah Bawang",NULL,NULL
"820","61","Lumar",NULL,NULL
"821","61","Monterado",NULL,NULL
"822","61","Samalantan",NULL,NULL
"823","61","Sanggau Ledo",NULL,NULL
"824","61","Seluas",NULL,NULL
"825","61","Siding",NULL,NULL
"826","61","Sungai Betung",NULL,NULL
"827","61","Sungai Raya",NULL,NULL
"828","61","Sungai Raya Kepulauan",NULL,NULL
"829","61","Suti Semarang",NULL,NULL
"830","61","Teriak",NULL,NULL
"831","61","Tujuh Belas",NULL,NULL
"832","62","Gading Cempaka",NULL,NULL
"833","62","Kampung Melayu",NULL,NULL
"834","62","Muara Bangka Hulu",NULL,NULL
"835","62","Ratu Agung",NULL,NULL
"836","62","Ratu Samban",NULL,NULL
"837","62","Selebar",NULL,NULL
"838","62","Singaran Pati",NULL,NULL
"839","62","Sungai Serut",NULL,NULL
"840","62","Teluk Segara",NULL,NULL
"841","63","Air Nipis",NULL,NULL
"842","63","Bunga Mas",NULL,NULL
"843","63","Kedurang",NULL,NULL
"844","63","Kedurang Ilir",NULL,NULL
"845","63","Kota Manna",NULL,NULL
"846","63","Manna",NULL,NULL
"847","63","Pasar Manna",NULL,NULL
"848","63","Pino",NULL,NULL
"849","63","Pinoraya",NULL,NULL
"850","63","Seginim",NULL,NULL
"851","63","Ulu Manna",NULL,NULL
"852","64","Bang Haji",NULL,NULL
"853","64","Karang Tinggi",NULL,NULL
"854","64","Merigi Kelindang",NULL,NULL
"855","64","Merigi Sakti",NULL,NULL
"856","64","Pagar Jati",NULL,NULL
"857","64","Pematang Tiga",NULL,NULL
"858","64","Pondok Kelapa",NULL,NULL
"859","64","Pondok Kubang",NULL,NULL
"860","64","Taba Penanjung",NULL,NULL
"861","64","Talang Empat",NULL,NULL
"862","65","Air Besi",NULL,NULL
"863","65","Air Napal",NULL,NULL
"864","65","Air Padang",NULL,NULL
"865","65","Arga Makmur",NULL,NULL
"866","65","Arma Jaya",NULL,NULL
"867","65","Batik Nau",NULL,NULL
"868","65","Enggano",NULL,NULL
"869","65","Giri Mulia",NULL,NULL
"870","65","Hulu Palik",NULL,NULL
"871","65","Kerkap",NULL,NULL
"872","65","Ketahun",NULL,NULL
"873","65","Lais",NULL,NULL
"874","65","Napal Putih",NULL,NULL
"875","65","Padang Jaya",NULL,NULL
"876","65","Putri Hijau",NULL,NULL
"877","65","Tanjung Agung Palik",NULL,NULL
"878","65","Ulok Kupai",NULL,NULL
"879","66","Batu Putih",NULL,NULL
"880","66","Biatan",NULL,NULL
"881","66","Biduk-Biduk",NULL,NULL
"882","66","Derawan (Pulau Derawan)",NULL,NULL
"883","66","Gunung Tabur",NULL,NULL
"884","66","Kelay",NULL,NULL
"885","66","Maratua",NULL,NULL
"886","66","Sambaliung",NULL,NULL
"887","66","Segah",NULL,NULL
"888","66","Tabalar",NULL,NULL
"889","66","Talisayan",NULL,NULL
"890","66","Tanjung Redeb",NULL,NULL
"891","66","Teluk Bayur",NULL,NULL
"892","67","Aimando Padaido",NULL,NULL
"893","67","Andey (Andei)",NULL,NULL
"894","67","Biak Barat",NULL,NULL
"895","67","Biak Kota",NULL,NULL
"896","67","Biak Timur",NULL,NULL
"897","67","Biak Utara",NULL,NULL
"898","67","Bondifuar",NULL,NULL
"899","67","Bruyadori",NULL,NULL
"900","67","Numfor Barat",NULL,NULL
"901","67","Numfor Timur",NULL,NULL
"902","67","Oridek",NULL,NULL
"903","67","Orkeri",NULL,NULL
"904","67","Padaido",NULL,NULL
"905","67","Poiru",NULL,NULL
"906","67","Samofa",NULL,NULL
"907","67","Swandiwe",NULL,NULL
"908","67","Warsa",NULL,NULL
"909","67","Yawosi",NULL,NULL
"910","67","Yendidori",NULL,NULL
"911","68","Ambalawi",NULL,NULL
"912","68","Belo",NULL,NULL
"913","68","Bolo",NULL,NULL
"914","68","Donggo",NULL,NULL
"915","68","Lambitu",NULL,NULL
"916","68","Lambu",NULL,NULL
"917","68","Langgudu",NULL,NULL
"918","68","Madapangga",NULL,NULL
"919","68","Monta",NULL,NULL
"920","68","Palibelo",NULL,NULL
"921","68","Parado",NULL,NULL
"922","68","Sanggar",NULL,NULL
"923","68","Sape",NULL,NULL
"924","68","Soromandi",NULL,NULL
"925","68","Tambora",NULL,NULL
"926","68","Wawo",NULL,NULL
"927","68","Wera",NULL,NULL
"928","68","Woha",NULL,NULL
"929","69","Asakota",NULL,NULL
"930","69","Mpunda",NULL,NULL
"931","69","Raba",NULL,NULL
"932","69","Rasanae Barat",NULL,NULL
"933","69","Rasanae Timur",NULL,NULL
"934","70","Binjai Barat",NULL,NULL
"935","70","Binjai Kota",NULL,NULL
"936","70","Binjai Selatan",NULL,NULL
"937","70","Binjai Timur",NULL,NULL
"938","70","Binjai Utara",NULL,NULL
"939","71","Bintan Pesisir",NULL,NULL
"940","71","Bintan Timur",NULL,NULL
"941","71","Bintan Utara",NULL,NULL
"942","71","Gunung Kijang",NULL,NULL
"943","71","Mantang",NULL,NULL
"944","71","Seri/Sri Kuala Lobam",NULL,NULL
"945","71","Tambelan",NULL,NULL
"946","71","Teluk Bintan",NULL,NULL
"947","71","Teluk Sebong",NULL,NULL
"948","71","Toapaya",NULL,NULL
"949","72","Ganda Pura",NULL,NULL
"950","72","Jangka",NULL,NULL
"951","72","Jeumpa",NULL,NULL
"952","72","Jeunieb",NULL,NULL
"953","72","Juli",NULL,NULL
"954","72","Kota Juang",NULL,NULL
"955","72","Kuala",NULL,NULL
"956","72","Kuta Blang",NULL,NULL
"957","72","Makmur",NULL,NULL
"958","72","Pandrah",NULL,NULL
"959","72","Peudada",NULL,NULL
"960","72","Peulimbang (Plimbang)",NULL,NULL
"961","72","Peusangan",NULL,NULL
"962","72","Peusangan Selatan",NULL,NULL
"963","72","Peusangan Siblah Krueng",NULL,NULL
"964","72","Samalanga",NULL,NULL
"965","72","Simpang Mamplam",NULL,NULL
"966","73","Aertembaga (Bitung Timur)",NULL,NULL
"967","73","Girian",NULL,NULL
"968","73","Lembeh Selatan (Bitung Selatan)",NULL,NULL
"969","73","Lembeh Utara",NULL,NULL
"970","73","Madidir (Bitung Tengah)",NULL,NULL
"971","73","Maesa",NULL,NULL
"972","73","Matuari (Bitung Barat)",NULL,NULL
"973","73","Ranowulu (Bitung Utara)",NULL,NULL
"974","74","Bakung",NULL,NULL
"975","74","Binangun",NULL,NULL
"976","74","Doko",NULL,NULL
"977","74","Gandusari",NULL,NULL
"978","74","Garum",NULL,NULL
"979","74","Kademangan",NULL,NULL
"980","74","Kanigoro",NULL,NULL
"981","74","Kesamben",NULL,NULL
"982","74","Nglegok",NULL,NULL
"983","74","Panggungrejo",NULL,NULL
"984","74","Ponggok",NULL,NULL
"985","74","Sanan Kulon",NULL,NULL
"986","74","Selopuro",NULL,NULL
"987","74","Selorejo",NULL,NULL
"988","74","Srengat",NULL,NULL
"989","74","Sutojayan",NULL,NULL
"990","74","Talun",NULL,NULL
"991","74","Udanawu",NULL,NULL
"992","74","Wates",NULL,NULL
"993","74","Wlingi",NULL,NULL
"994","74","Wonodadi",NULL,NULL
"995","74","Wonotirto",NULL,NULL
"996","75","Kepanjen Kidul",NULL,NULL
"997","75","Sanan Wetan",NULL,NULL
"998","75","Sukorejo",NULL,NULL
"999","76","Banjarejo",NULL,NULL
"1000","76","Blora kota",NULL,NULL
"1001","76","Bogorejo",NULL,NULL
"1002","76","Cepu",NULL,NULL
"1003","76","Japah",NULL,NULL
"1004","76","Jati",NULL,NULL
"1005","76","Jepon",NULL,NULL
"1006","76","Jiken",NULL,NULL
"1007","76","Kedungtuban",NULL,NULL
"1008","76","Kradenan",NULL,NULL
"1009","76","Kunduran",NULL,NULL
"1010","76","Ngawen",NULL,NULL
"1011","76","Randublatung",NULL,NULL
"1012","76","Sambong",NULL,NULL
"1013","76","Todanan",NULL,NULL
"1014","76","Tunjungan",NULL,NULL
"1015","77","Botumoita (Botumoito)",NULL,NULL
"1016","77","Dulupi",NULL,NULL
"1017","77","Mananggu",NULL,NULL
"1018","77","Paguyaman",NULL,NULL
"1019","77","Paguyaman Pantai",NULL,NULL
"1020","77","Tilamuta",NULL,NULL
"1021","77","Wonosari",NULL,NULL
"1022","78","Babakan Madang",NULL,NULL
"1023","78","Bojonggede",NULL,NULL
"1024","78","Caringin",NULL,NULL
"1025","78","Cariu",NULL,NULL
"1026","78","Ciampea",NULL,NULL
"1027","78","Ciawi",NULL,NULL
"1028","78","Cibinong",NULL,NULL
"1029","78","Cibungbulang",NULL,NULL
"1030","78","Cigombong",NULL,NULL
"1031","78","Cigudeg",NULL,NULL
"1032","78","Cijeruk",NULL,NULL
"1033","78","Cileungsi",NULL,NULL
"1034","78","Ciomas",NULL,NULL
"1035","78","Cisarua",NULL,NULL
"1036","78","Ciseeng",NULL,NULL
"1037","78","Citeureup",NULL,NULL
"1038","78","Dramaga",NULL,NULL
"1039","78","Gunung Putri",NULL,NULL
"1040","78","Gunung Sindur",NULL,NULL
"1041","78","Jasinga",NULL,NULL
"1042","78","Jonggol",NULL,NULL
"1043","78","Kemang",NULL,NULL
"1044","78","Klapa Nunggal (Kelapa Nunggal)",NULL,NULL
"1045","78","Leuwiliang",NULL,NULL
"1046","78","Leuwisadeng",NULL,NULL
"1047","78","Megamendung",NULL,NULL
"1048","78","Nanggung",NULL,NULL
"1049","78","Pamijahan",NULL,NULL
"1050","78","Parung",NULL,NULL
"1051","78","Parung Panjang",NULL,NULL
"1052","78","Ranca Bungur",NULL,NULL
"1053","78","Rumpin",NULL,NULL
"1054","78","Sukajaya",NULL,NULL
"1055","78","Sukamakmur",NULL,NULL
"1056","78","Sukaraja",NULL,NULL
"1057","78","Tajurhalang",NULL,NULL
"1058","78","Tamansari",NULL,NULL
"1059","78","Tanjungsari",NULL,NULL
"1060","78","Tenjo",NULL,NULL
"1061","78","Tenjolaya",NULL,NULL
"1062","79","Bogor Barat - Kota",NULL,NULL
"1063","79","Bogor Selatan - Kota",NULL,NULL
"1064","79","Bogor Tengah - Kota",NULL,NULL
"1065","79","Bogor Timur - Kota",NULL,NULL
"1066","79","Bogor Utara - Kota",NULL,NULL
"1067","79","Tanah Sereal",NULL,NULL
"1068","80","Balen",NULL,NULL
"1069","80","Baureno",NULL,NULL
"1070","80","Bojonegoro",NULL,NULL
"1071","80","Bubulan",NULL,NULL
"1072","80","Dander",NULL,NULL
"1073","80","Gayam",NULL,NULL
"1074","80","Gondang",NULL,NULL
"1075","80","Kalitidu",NULL,NULL
"1076","80","Kanor",NULL,NULL
"1077","80","Kapas",NULL,NULL
"1078","80","Kasiman",NULL,NULL
"1079","80","Kedewan",NULL,NULL
"1080","80","Kedungadem",NULL,NULL
"1081","80","Kepoh Baru",NULL,NULL
"1082","80","Malo",NULL,NULL
"1083","80","Margomulyo",NULL,NULL
"1084","80","Ngambon",NULL,NULL
"1085","80","Ngasem",NULL,NULL
"1086","80","Ngraho",NULL,NULL
"1087","80","Padangan",NULL,NULL
"1088","80","Purwosari",NULL,NULL
"1089","80","Sekar",NULL,NULL
"1090","80","Sugihwaras",NULL,NULL
"1091","80","Sukosewu",NULL,NULL
"1092","80","Sumberrejo",NULL,NULL
"1093","80","Tambakrejo",NULL,NULL
"1094","80","Temayang",NULL,NULL
"1095","80","Trucuk",NULL,NULL
"1096","81","Bilalang",NULL,NULL
"1097","81","Bolaang",NULL,NULL
"1098","81","Bolaang Timur",NULL,NULL
"1099","81","Dumoga",NULL,NULL
"1100","81","Dumoga Barat",NULL,NULL
"1101","81","Dumoga Tengah",NULL,NULL
"1102","81","Dumoga Tenggara",NULL,NULL
"1103","81","Dumoga Timur",NULL,NULL
"1104","81","Dumoga Utara",NULL,NULL
"1105","81","Lolak",NULL,NULL
"1106","81","Lolayan",NULL,NULL
"1107","81","Passi Barat",NULL,NULL
"1108","81","Passi Timur",NULL,NULL
"1109","81","Poigar",NULL,NULL
"1110","81","Sangtombolang",NULL,NULL
"1111","82","Bolaang Uki",NULL,NULL
"1112","82","Pinolosian",NULL,NULL
"1113","82","Pinolosian Tengah",NULL,NULL
"1114","82","Pinolosian Timur",NULL,NULL
"1115","82","Posigadan",NULL,NULL
"1116","83","Kotabunan",NULL,NULL
"1117","83","Modayag",NULL,NULL
"1118","83","Modayag Barat",NULL,NULL
"1119","83","Nuangan",NULL,NULL
"1120","83","Tutuyan",NULL,NULL
"1121","84","Bintauna",NULL,NULL
"1122","84","Bolang Itang Barat",NULL,NULL
"1123","84","Bolang Itang Timur",NULL,NULL
"1124","84","Kaidipang",NULL,NULL
"1125","84","Pinogaluman",NULL,NULL
"1126","84","Sangkub",NULL,NULL
"1127","85","Kabaena",NULL,NULL
"1128","85","Kabaena Barat",NULL,NULL
"1129","85","Kabaena Selatan",NULL,NULL
"1130","85","Kabaena Tengah",NULL,NULL
"1131","85","Kabaena Timur",NULL,NULL
"1132","85","Kabaena Utara",NULL,NULL
"1133","85","Kepulauan Masaloka Raya",NULL,NULL
"1134","85","Lentarai Jaya S. (Lantari Jaya)",NULL,NULL
"1135","85","Mata Oleo",NULL,NULL
"1136","85","Mata Usu",NULL,NULL
"1137","85","Poleang",NULL,NULL
"1138","85","Poleang Barat",NULL,NULL
"1139","85","Poleang Selatan",NULL,NULL
"1140","85","Poleang Tengah",NULL,NULL
"1141","85","Poleang Tenggara",NULL,NULL
"1142","85","Poleang Timur",NULL,NULL
"1143","85","Poleang Utara",NULL,NULL
"1144","85","Rarowatu",NULL,NULL
"1145","85","Rarowatu Utara",NULL,NULL
"1146","85","Rumbia",NULL,NULL
"1147","85","Rumbia Tengah",NULL,NULL
"1148","85","Tontonunu (Tontonuwu)",NULL,NULL
"1149","86","Binakal",NULL,NULL
"1150","86","Bondowoso",NULL,NULL
"1151","86","Botolinggo",NULL,NULL
"1152","86","Cermee",NULL,NULL
"1153","86","Curahdami",NULL,NULL
"1154","86","Grujugan",NULL,NULL
"1155","86","Jambe Sari Darus Sholah",NULL,NULL
"1156","86","Klabang",NULL,NULL
"1157","86","Maesan",NULL,NULL
"1158","86","Pakem",NULL,NULL
"1159","86","Prajekan",NULL,NULL
"1160","86","Pujer",NULL,NULL
"1161","86","Sempol",NULL,NULL
"1162","86","Sukosari",NULL,NULL
"1163","86","Sumber Wringin",NULL,NULL
"1164","86","Taman Krocok",NULL,NULL
"1165","86","Tamanan",NULL,NULL
"1166","86","Tapen",NULL,NULL
"1167","86","Tegalampel",NULL,NULL
"1168","86","Tenggarang",NULL,NULL
"1169","86","Tlogosari",NULL,NULL
"1170","86","Wonosari",NULL,NULL
"1171","86","Wringin",NULL,NULL
"1172","87","Ajangale",NULL,NULL
"1173","87","Amali",NULL,NULL
"1174","87","Awangpone",NULL,NULL
"1175","87","Barebbo",NULL,NULL
"1176","87","Bengo",NULL,NULL
"1177","87","Bontocani",NULL,NULL
"1178","87","Cenrana",NULL,NULL
"1179","87","Cina",NULL,NULL
"1180","87","Dua Boccoe",NULL,NULL
"1181","87","Kahu",NULL,NULL
"1182","87","Kajuara",NULL,NULL
"1183","87","Lamuru",NULL,NULL
"1184","87","Lappariaja",NULL,NULL
"1185","87","Libureng",NULL,NULL
"1186","87","Mare",NULL,NULL
"1187","87","Palakka",NULL,NULL
"1188","87","Patimpeng",NULL,NULL
"1189","87","Ponre",NULL,NULL
"1190","87","Salomekko",NULL,NULL
"1191","87","Sibulue",NULL,NULL
"1192","87","Tanete Riattang",NULL,NULL
"1193","87","Tanete Riattang Barat",NULL,NULL
"1194","87","Tanete Riattang Timur",NULL,NULL
"1195","87","Tellu Limpoe",NULL,NULL
"1196","87","Tellu Siattinge",NULL,NULL
"1197","87","Tonra",NULL,NULL
"1198","87","Ulaweng",NULL,NULL
"1199","88","Bone",NULL,NULL
"1200","88","Bone Raya",NULL,NULL
"1201","88","Bonepantai",NULL,NULL
"1202","88","Botu Pingge",NULL,NULL
"1203","88","Bulango Selatan",NULL,NULL
"1204","88","Bulango Timur",NULL,NULL
"1205","88","Bulango Ulu",NULL,NULL
"1206","88","Bulango Utara",NULL,NULL
"1207","88","Bulawa",NULL,NULL
"1208","88","Kabila",NULL,NULL
"1209","88","Kabila Bone",NULL,NULL
"1210","88","Pinogu",NULL,NULL
"1211","88","Suwawa",NULL,NULL
"1212","88","Suwawa Selatan",NULL,NULL
"1213","88","Suwawa Tengah",NULL,NULL
"1214","88","Suwawa Timur",NULL,NULL
"1215","88","Tapa",NULL,NULL
"1216","88","Tilongkabila",NULL,NULL
"1217","89","Bontang Barat",NULL,NULL
"1218","89","Bontang Selatan",NULL,NULL
"1219","89","Bontang Utara",NULL,NULL
"1220","90","Ambatkwi (Ambatkui)",NULL,NULL
"1221","90","Arimop",NULL,NULL
"1222","90","Bomakia",NULL,NULL
"1223","90","Firiwage",NULL,NULL
"1224","90","Fofi",NULL,NULL
"1225","90","Iniyandit",NULL,NULL
"1226","90","Jair",NULL,NULL
"1227","90","Kawagit",NULL,NULL
"1228","90","Ki",NULL,NULL
"1229","90","Kombay",NULL,NULL
"1230","90","Kombut",NULL,NULL
"1231","90","Kouh",NULL,NULL
"1232","90","Mandobo",NULL,NULL
"1233","90","Manggelum",NULL,NULL
"1234","90","Mindiptana",NULL,NULL
"1235","90","Ninati",NULL,NULL
"1236","90","Sesnuk",NULL,NULL
"1237","90","Subur",NULL,NULL
"1238","90","Waropko",NULL,NULL
"1239","90","Yaniruma",NULL,NULL
"1240","91","Ampel",NULL,NULL
"1241","91","Andong",NULL,NULL
"1242","91","Banyudono",NULL,NULL
"1243","91","Boyolali",NULL,NULL
"1244","91","Cepogo",NULL,NULL
"1245","91","Juwangi",NULL,NULL
"1246","91","Karanggede",NULL,NULL
"1247","91","Kemusu",NULL,NULL
"1248","91","Klego",NULL,NULL
"1249","91","Mojosongo",NULL,NULL
"1250","91","Musuk",NULL,NULL
"1251","91","Ngemplak",NULL,NULL
"1252","91","Nogosari",NULL,NULL
"1253","91","Sambi",NULL,NULL
"1254","91","Sawit",NULL,NULL
"1255","91","Selo",NULL,NULL
"1256","91","Simo",NULL,NULL
"1257","91","Teras",NULL,NULL
"1258","91","Wonosegoro",NULL,NULL
"1259","92","Banjarharjo",NULL,NULL
"1260","92","Bantarkawung",NULL,NULL
"1261","92","Brebes",NULL,NULL
"1262","92","Bulakamba",NULL,NULL
"1263","92","Bumiayu",NULL,NULL
"1264","92","Jatibarang",NULL,NULL
"1265","92","Kersana",NULL,NULL
"1266","92","Ketanggungan",NULL,NULL
"1267","92","Larangan",NULL,NULL
"1268","92","Losari",NULL,NULL
"1269","92","Paguyangan",NULL,NULL
"1270","92","Salem",NULL,NULL
"1271","92","Sirampog",NULL,NULL
"1272","92","Songgom",NULL,NULL
"1273","92","Tanjung",NULL,NULL
"1274","92","Tonjong",NULL,NULL
"1275","92","Wanasari",NULL,NULL
"1276","93","Aur Birugo Tigo Baleh",NULL,NULL
"1277","93","Guguk Panjang (Guguak Panjang)",NULL,NULL
"1278","93","Mandiangin Koto Selayan",NULL,NULL
"1279","94","Banjar",NULL,NULL
"1280","94","Buleleng",NULL,NULL
"1281","94","Busungbiu",NULL,NULL
"1282","94","Gerokgak",NULL,NULL
"1283","94","Kubutambahan",NULL,NULL
"1284","94","Sawan",NULL,NULL
"1285","94","Seririt",NULL,NULL
"1286","94","Sukasada",NULL,NULL
"1287","94","Tejakula",NULL,NULL
"1288","95","Bonto Bahari",NULL,NULL
"1289","95","Bontotiro",NULL,NULL
"1290","95","Bulukumba (Bulukumpa)",NULL,NULL
"1291","95","Gantorang/Gantarang (Gangking)",NULL,NULL
"1292","95","Hero Lange-Lange (Herlang)",NULL,NULL
"1293","95","Kajang",NULL,NULL
"1294","95","Kindang",NULL,NULL
"1295","95","Rilau Ale",NULL,NULL
"1296","95","Ujung Bulu",NULL,NULL
"1297","95","Ujung Loe",NULL,NULL
"1298","96","Peso",NULL,NULL
"1299","96","Peso Hilir/Ilir",NULL,NULL
"1300","96","Pulau Bunyu",NULL,NULL
"1301","96","Sekatak",NULL,NULL
"1302","96","Tanjung Palas",NULL,NULL
"1303","96","Tanjung Palas Barat",NULL,NULL
"1304","96","Tanjung Palas Tengah",NULL,NULL
"1305","96","Tanjung Palas Timur",NULL,NULL
"1306","96","Tanjung Palas Utara",NULL,NULL
"1307","96","Tanjung Selor",NULL,NULL
"1308","97","Bathin II Babeko",NULL,NULL
"1309","97","Bathin II Pelayang",NULL,NULL
"1310","97","Bathin III",NULL,NULL
"1311","97","Bathin III Ulu",NULL,NULL
"1312","97","Bungo Dani",NULL,NULL
"1313","97","Jujuhan",NULL,NULL
"1314","97","Jujuhan Ilir",NULL,NULL
"1315","97","Limbur Lubuk Mengkuang",NULL,NULL
"1316","97","Muko-Muko Batin VII",NULL,NULL
"1317","97","Pasar Muara Bungo",NULL,NULL
